task_id,user_id,descricao,status,prioridade,data_criacao,data_limite,complexidade
115199,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 7,Concluída,Baixa,2025-02-10,2025-02-10,Básica
115200,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 3,Concluída,Baixa,2025-02-10,2025-02-10,Básica
115201,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-10,2025-02-10,Básica
115202,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-10,2025-02-10,Básica
115203,13,Relatório semanal: síntese de Hands-On Machine Learning (A. Géron),Concluída,Média,2025-02-10,2025-02-11,Média
115204,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 9,Pendente,Baixa,2025-02-11,2025-02-11,Básica
115205,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 6,Concluída,Baixa,2025-02-11,2025-02-11,Básica
115206,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Pendente,Baixa,2025-02-11,2025-02-11,Básica
115207,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 11,Concluída,Baixa,2025-02-11,2025-02-11,Básica
115208,13,Apresentação de 5 slides sobre Hands-On Machine Learning (A. Géron),Concluída,Média,2025-02-11,2025-02-11,Média
115209,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 1,Concluída,Baixa,2025-02-12,2025-02-12,Básica
115210,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 12-14,Concluída,Baixa,2025-02-12,2025-02-12,Básica
115211,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 76-82),Adiada,Baixa,2025-02-12,2025-02-12,Básica
115212,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 3-4,Concluída,Baixa,2025-02-12,2025-02-12,Básica
115213,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 12,Concluída,Baixa,2025-02-12,2025-02-12,Básica
115214,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-13,2025-02-13,Básica
115215,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 4-5,Concluída,Baixa,2025-02-13,2025-02-13,Básica
115216,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Pendente,Baixa,2025-02-13,2025-02-13,Básica
115217,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 187-192),Concluída,Baixa,2025-02-13,2025-02-13,Básica
115218,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-13,2025-02-13,Básica
115219,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 6,Concluída,Baixa,2025-02-14,2025-02-14,Básica
115220,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 217-227),Concluída,Baixa,2025-02-14,2025-02-14,Básica
115221,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Adiada,Baixa,2025-02-14,2025-02-14,Básica
115222,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 10,Pendente,Baixa,2025-02-14,2025-02-14,Básica
115223,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 7-7,Concluída,Baixa,2025-02-15,2025-02-15,Básica
115224,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 48-55),Concluída,Baixa,2025-02-15,2025-02-15,Básica
115225,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-15,2025-02-15,Básica
115226,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 25-35),Concluída,Baixa,2025-02-15,2025-02-15,Básica
115227,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-15,2025-02-15,Básica
115228,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 32-38),Concluída,Baixa,2025-02-16,2025-02-16,Básica
115229,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-16,2025-02-16,Básica
115230,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 10,Concluída,Baixa,2025-02-16,2025-02-16,Básica
115231,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-16,2025-02-16,Básica
115232,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 2,Pendente,Baixa,2025-02-16,2025-02-16,Básica
115233,13,,Concluída,Baixa,2025-02-17,2025-02-17,Básica
115234,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 9,Adiada,Baixa,2025-02-17,2025-02-17,Básica
115235,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 2,Concluída,Baixa,2025-02-17,2025-02-17,Básica
115236,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 114-122),Concluída,Baixa,2025-02-17,2025-02-17,Básica
115237,13,Apresentação de 5 slides sobre Hands-On Machine Learning (A. Géron),Concluída,Média,2025-02-17,2025-02-18,Média
115238,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 106-121),Concluída,—,2025-02-18,2025-02-18,Básica
115239,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-18,2025-02-18,Básica
115240,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 107-121),Pendente,Baixa,2025-02-18,2025-02-18,Básica
115241,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 5-5,Adiada,Baixa,2025-02-18,2025-02-18,Básica
115242,13,Resolver lista de exercícios de Hands-On Machine Learning (A. Géron),Concluída,Média,2025-02-18,2025-02-18,Média
115243,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-19,2025-02-19,Básica
115244,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 80-88),Concluída,Baixa,2025-02-19,2025-02-19,Básica
115245,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 5-5,Concluída,Baixa,2025-02-19,2025-02-19,Básica
115246,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 8,Concluída,Baixa,2025-02-19,2025-02-19,Básica
115247,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-19,2025-02-19,Básica
115248,13,,Concluída,Baixa,2025-02-20,2025-02-20,Básica
115249,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 54-63),Concluída,Baixa,2025-02-20,2025-02-20,Básica
115250,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-20,2025-02-20,Básica
115251,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 1,Concluída,Baixa,2025-02-20,2025-02-20,Básica
115252,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Pendente,Baixa,2025-02-20,2025-02-20,Básica
115253,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-21,2025-02-21,Básica
115254,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 2-4,Concluída,Baixa,2025-02-21,2025-02-21,Básica
115255,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 3,Concluída,Baixa,2025-02-21,2025-02-21,Básica
115256,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 34-45),Concluída,Baixa,2025-02-21,2025-02-21,Básica
115257,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 105-112),Concluída,Baixa,2025-02-22,2025-02-22,Básica
115258,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 6,Concluída,Baixa,2025-02-22,2025-02-22,Básica
115259,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 2,Concluída,Baixa,2025-02-22,2025-02-22,Básica
115260,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 4-4,Pendente,Baixa,2025-02-22,2025-02-22,Básica
115261,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 1-2,Concluída,Baixa,2025-02-22,2025-02-22,Básica
115262,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 7,Pendente,Baixa,2025-02-23,2025-02-23,Básica
115263,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Pendente,Baixa,2025-02-23,2025-02-23,Básica
115264,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-23,2025-02-23,Básica
115265,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-23,2025-02-23,Básica
115266,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 12-13,Pendente,Baixa,2025-02-24,2025-02-24,Básica
115267,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-24,2025-02-24,Básica
115268,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 3,Pendente,Baixa,2025-02-24,2025-02-24,Básica
115269,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 60-73),Concluída,Baixa,2025-02-24,2025-02-24,Básica
115270,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 179-188),Concluída,Baixa,2025-02-25,2025-02-25,Básica
115271,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 11-11,Pendente,Baixa,2025-02-25,2025-02-25,Básica
115272,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 17-30),Adiada,Baixa,2025-02-25,2025-02-25,Básica
115273,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 6,Pendente,Baixa,2025-02-25,2025-02-25,Básica
115274,13,Resolver lista de exercícios de Hands-On Machine Learning (A. Géron),Concluída,Média,2025-02-25,2025-02-26,Média
115275,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-26,2025-02-26,Básica
115276,13,Ler Hands-On Machine Learning (A. Géron) - capítulo 9,Concluída,Baixa,2025-02-26,2025-02-26,Básica
115277,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-26,2025-02-26,Básica
115278,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 7,Concluída,Baixa,2025-02-26,2025-02-26,Básica
115279,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 161-169),Concluída,Baixa,2025-02-26,2025-02-26,Básica
115280,13, Aplicar exemplo de código de Hands-On Machine Learning (A. Géron)   ,Concluída,Baixa,,2025-02-27,Básica
115281,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 3-3,Adiada,Baixa,2025-02-27,2025-02-27,Básica
115282,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-27,2025-02-27,Básica
115283,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 3-5,Adiada,Baixa,2025-02-27,2025-02-27,Básica
115284,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 84-94),Concluída,Baixa,2025-02-27,2025-02-27,Básica
115285,13,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-02-28,2025-02-28,Básica
115286,13,,Concluída,Baixa,2025-02-28,2025-02-28,Básica
115287,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 3,Concluída,Baixa,2025-02-28,2025-02-28,Básica
115288,13,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 172-186),Concluída,Baixa,2025-02-28,2025-02-28,Básica
115289,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 5-7,Concluída,Baixa,2025-02-28,2025-02-28,Básica
115290,13,Resolver lista de exercícios de Hands-On Machine Learning (A. Géron),Pendente,Média,2025-02-28,2025-02-28,Média
115291,13,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-03-01,2025-03-01,Básica
115292,13,EXERCÍCIOS PRÁTICOS DE HANDS-ON MACHINE LEARNING (A. GÉRON) (PÁG. 148-160),Pendente,Baixa,2025-03-01,2025-03-01,Básica
115293,13,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 10,Concluída,Baixa,2025-03-01,2025-03-01,Básica
115294,13,Resumo de Hands-On Machine Learning (A. Géron) - seções 10-10,Concluída,Baixa,2025-03-01,2025-03-01,Básica
115295,13,Seminário: Hands-On Machine Learning (A. Géron) aplicado à prática,Concluída,Alta,2025-02-26,2025-03-04,Difícil
115296,13,Ler Python Data Science Handbook (J. VanderPlas) - capítulo 2,Concluída,Baixa,2025-03-02,02/03/2025,Básica
115297,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 10-10,Concluída,Baixa,,2025-03-02,Básica
115298,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 87-101),Concluída,Baixa,2025-03-02,2025-03-02,Básica
115299,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 14-22),Concluída,Baixa,2025-03-02,2025-03-02,Básica
115300,13,Seminário: Python Data Science Handbook (J. VanderPlas) aplicado à prática,Concluída,Alta,2025-03-01,2025-03-07,Difícil
115301,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-03,2025-03-03,Básica
115302,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 9-23),Concluída,Baixa,2025-03-03,2025-03-03,Básica
115303,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-03,2025-03-03,Básica
115304,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 10-11,Concluída,Baixa,2025-03-03,2025-03-03,Básica
115305,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-03,2025-03-03,Básica
115306,13,Apresentação de 5 slides sobre Python Data Science Handbook (J. VanderPlas),Concluída,Média,2025-03-03,2025-03-03,Média
115307,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 161-170),Pendente,Baixa,2025-03-04,2025-03-04,Básica
115308,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 206-212),Concluída,Baixa,2025-03-04,2025-03-04,Básica
115309,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-04,2025-03-04,Básica
115310,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-04,2025-03-04,Básica
115311,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 40-55),Concluída,Baixa,2025-03-04,2025-03-04,Básica
115312,13,Apresentação de 5 slides sobre Python Data Science Handbook (J. VanderPlas),Concluída,Média,2025-03-04,2025-03-05,Média
115313,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-05,2025-03-05,Básica
115314,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 167-176),Concluída,Baixa,2025-03-05,2025-03-05,Básica
115315,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-05,2025-03-05,Básica
115316,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Pendente,Baixa,2025-03-05,2025-03-05,Básica
115317,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 8-10,Concluída,Baixa,2025-03-06,2025-03-06,Básica
115318,13,Flashcards de Python Data Science Handbook (J. VanderPlas) - termos do capítulo 4,Concluída,Baixa,2025-03-06,2025-03-06,Básica
115319,13,,Concluída,Baixa,2025-03-06,2025-03-06,Básica
115320,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 10-11,Concluída,Baixa,2025-03-06,2025-03-06,Básica
115321,13,Ler Python Data Science Handbook (J. VanderPlas) - capítulo 8,Pendente,Baixa,2025-03-06,2025-03-06,Básica
115322,13,Ler Python Data Science Handbook (J. VanderPlas) - capítulo 8,Concluída,Baixa,2025-03-07,2025-03-07,Básica
115323,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-07,2025-03-07,Básica
115324,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Pendente,Baixa,2025-03-07,2025-03-07,Básica
115325,13,Ler Python Data Science Handbook (J. VanderPlas) - capítulo 9,Concluída,Baixa,2025-03-07,2025-03-07,Básica
115326,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 4-6,Concluída,Baixa,2025-03-07,2025-03-07,Básica
115327,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 1-3,Adiada,Baixa,2025-03-08,2025-03-08,Básica
115328,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 9-11,Pendente,Baixa,2025-03-08,2025-03-08,Básica
115329,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 9-10,Concluída,Baixa,2025-03-08,2025-03-08,Básica
115330,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,08/03/2025,2025-03-08,Básica
115331,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-09,2025-03-09,Básica
115332,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 9-9,Concluída,Baixa,2025-03-09,2025-03-09,Básica
115333,13,Flashcards de Python Data Science Handbook (J. VanderPlas) - termos do capítulo 11,Concluída,Baixa,2025-03-09,2025-03-09,Básica
115334,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 9-9,Concluída,Baixa,2025-03-09,2025-03-09,Básica
115335,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Pendente,Baixa,2025-03-09,2025-03-09,Básica
115336,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-10,2025-03-10,Básica
115337,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 9-9,Pendente,Baixa,2025-03-10,2025-03-10,Básica
115338,13,Ler Python Data Science Handbook (J. VanderPlas) - capítulo 5,Concluída,Baixa,2025-03-10,2025-03-10,Básica
115339,13,Aplicar exemplo de código de Python Data Science Handbook (J. VanderPlas),Pendente,Baixa,2025-03-10,2025-03-10,Básica
115340,13,Flashcards de Python Data Science Handbook (J. VanderPlas) - termos do capítulo 8,Concluída,Baixa,,2025-03-10,Básica
115341,13,Exercícios práticos de Python Data Science Handbook (J. VanderPlas) (pág. 79-94),Concluída,Baixa,2025-03-11,2025-03-11,Básica
115342,13,Revisar anotações sobre Python Data Science Handbook (J. VanderPlas),Concluída,Baixa,2025-03-11,2025-03-11,Básica
115343,13,Resumo de Python Data Science Handbook (J. VanderPlas) - seções 11-13,Concluída,Baixa,2025-03-11,2025-03-11,Básica
